GradeID,Created,Updated,ContactID,CourseID,CourseName,Score
698729,"10/18/2022 12:25:14 PM","10/18/2022 12:25:14 PM",525253,1778,"Basic Swedish Massage A_800v3",98
698730,"10/18/2022 12:25:32 PM","10/18/2022 12:25:32 PM",524899,1778,"Basic Swedish Massage A_800v3",95
698731,"10/18/2022 12:25:46 PM","10/18/2022 12:25:46 PM",524489,1778,"Basic Swedish Massage A_800v3",98
698732,"10/18/2022 12:27:09 PM","10/18/2022 12:27:09 PM",520105,1778,"Basic Swedish Massage A_800v3",97
698733,"10/18/2022 12:27:29 PM","10/18/2022 12:27:29 PM",523818,1778,"Basic Swedish Massage A_800v3",86
698734,"10/18/2022 12:45:37 PM","10/18/2022 12:45:37 PM",524021,1778,"Basic Swedish Massage A_800v3",94
698735,"10/18/2022 12:45:53 PM","10/18/2022 12:45:53 PM",523585,1778,"Basic Swedish Massage A_800v3",94
698737,"10/18/2022 12:46:23 PM","10/18/2022 12:46:23 PM",523390,1778,"Basic Swedish Massage A_800v3",92
698739,"10/18/2022 9:39:58 PM","10/18/2022 9:39:58 PM",522983,1385,"Kinetic Anatomy_750v2",84
698740,"10/18/2022 9:39:58 PM","10/18/2022 9:39:58 PM",522232,1385,"Kinetic Anatomy_750v2",79
698741,"10/18/2022 9:39:59 PM","12/8/2022 3:09:56 PM",522229,1385,"Kinetic Anatomy_750v2",72
698742,"10/18/2022 9:39:59 PM","10/18/2022 9:39:59 PM",521828,1385,"Kinetic Anatomy_750v2",93
698743,"10/18/2022 9:39:59 PM","10/18/2022 9:39:59 PM",515681,1385,"Kinetic Anatomy_750v2",100
698744,"10/18/2022 9:39:59 PM","10/18/2022 9:39:59 PM",519320,1385,"Kinetic Anatomy_750v2",96
698745,"10/18/2022 9:39:59 PM","10/18/2022 9:39:59 PM",523146,1385,"Kinetic Anatomy_750v2",91
698746,"10/18/2022 9:39:59 PM","10/18/2022 9:39:59 PM",522769,1385,"Kinetic Anatomy_750v2",94
698747,"10/18/2022 9:39:59 PM","10/18/2022 9:39:59 PM",521923,1385,"Kinetic Anatomy_750v2",98
698748,"10/18/2022 9:39:59 PM","10/18/2022 9:39:59 PM",521497,1385,"Kinetic Anatomy_750v2",85
698749,"10/18/2022 9:39:59 PM","10/18/2022 9:39:59 PM",518558,1385,"Kinetic Anatomy_750v2",93
698750,"10/19/2022 10:35:42 AM","10/19/2022 10:35:42 AM",513098,1410,"Nervous System & Senses_790v3",96
698751,"10/19/2022 1:20:54 PM","1/17/2023 12:44:49 PM",525827,1795,"Joint & Stretch_800v3",99
698752,"10/19/2022 4:44:17 PM","10/19/2022 4:44:17 PM",519727,1797,"Wellness & Nutrition_800v3",98
698753,"10/19/2022 4:44:32 PM","10/19/2022 4:44:32 PM",519338,1797,"Wellness & Nutrition_800v3",98
698754,"10/19/2022 4:46:58 PM","10/19/2022 4:46:58 PM",523399,1797,"Wellness & Nutrition_800v3",100
698755,"10/19/2022 4:50:09 PM","10/19/2022 4:50:09 PM",521425,1797,"Wellness & Nutrition_800v3",100
698756,"10/19/2022 5:43:22 PM","10/19/2022 5:43:22 PM",76661,1730,"Hot Stone Massage_750v2",93
698757,"10/19/2022 10:03:24 PM","10/19/2022 10:03:24 PM",512750,1708,"Nutrition Internship_1124v3",100
698758,"10/20/2022 1:59:43 PM","10/20/2022 1:59:43 PM",516817,1850,"Clinical Internship (7)_800v3",100
698759,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",523904,1676,"Wellness & Nutrition_750v2",92
698760,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",520302,1676,"Wellness & Nutrition_750v2",100
698761,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",521961,1676,"Wellness & Nutrition_750v2",91
698762,"10/20/2022 7:20:18 PM","10/23/2022 12:52:41 PM",522832,1676,"Wellness & Nutrition_750v2",66
698763,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",521977,1676,"Wellness & Nutrition_750v2",91
698764,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",524210,1676,"Wellness & Nutrition_750v2",92
698765,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",519466,1676,"Wellness & Nutrition_750v2",91
698766,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",519954,1676,"Wellness & Nutrition_750v2",75
698767,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",521824,1676,"Wellness & Nutrition_750v2",85
698768,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",521668,1676,"Wellness & Nutrition_750v2",92
698769,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",516028,1676,"Wellness & Nutrition_750v2",93
698770,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",524180,1676,"Wellness & Nutrition_750v2",82
698771,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",519976,1676,"Wellness & Nutrition_750v2",92
698772,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",521814,1676,"Wellness & Nutrition_750v2",94
698773,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",518536,1676,"Wellness & Nutrition_750v2",88
698774,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",524074,1676,"Wellness & Nutrition_750v2",85
698775,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",519362,1676,"Wellness & Nutrition_750v2",96
698776,"10/20/2022 7:20:18 PM","10/20/2022 7:20:18 PM",523768,1676,"Wellness & Nutrition_750v2",92
698777,"10/20/2022 7:20:57 PM","12/8/2022 3:57:37 PM",515478,1676,"Wellness & Nutrition_750v2",70
698778,"10/20/2022 7:36:53 PM","10/20/2022 7:36:53 PM",524887,1767,"CPR & Emergency Preparedness_790v3",90
698779,"10/20/2022 7:43:00 PM","10/20/2022 7:43:00 PM",515643,1767,"CPR & Emergency Preparedness_790v3",87
698780,"10/20/2022 7:58:24 PM","10/20/2022 7:58:24 PM",515643,1765,"Circulatory System_790v3",88
698781,"10/20/2022 7:58:48 PM","10/20/2022 7:58:48 PM",521380,1765,"Circulatory System_790v3",88
698782,"10/20/2022 7:59:12 PM","10/20/2022 7:59:12 PM",519425,1765,"Circulatory System_790v3",85
698783,"10/20/2022 7:59:51 PM","10/20/2022 7:59:51 PM",519852,1765,"Circulatory System_790v3",90
698784,"10/20/2022 8:00:20 PM","10/20/2022 8:00:20 PM",520119,1765,"Circulatory System_790v3",89
698785,"10/20/2022 8:00:47 PM","10/20/2022 8:00:47 PM",518460,1765,"Circulatory System_790v3",86
698786,"10/20/2022 8:01:22 PM","10/20/2022 8:01:22 PM",519005,1765,"Circulatory System_790v3",91
698787,"10/20/2022 8:05:05 PM","10/20/2022 8:05:05 PM",524801,1765,"Circulatory System_790v3",95
698788,"10/20/2022 8:05:35 PM","10/20/2022 8:05:35 PM",524887,1765,"Circulatory System_790v3",98
698789,"10/20/2022 8:06:08 PM","10/20/2022 8:06:08 PM",523466,1765,"Circulatory System_790v3",82
698790,"10/20/2022 8:06:33 PM","10/20/2022 8:06:33 PM",523822,1765,"Circulatory System_790v3",90
698791,"10/20/2022 8:07:02 PM","10/20/2022 8:07:02 PM",523192,1765,"Circulatory System_790v3",88
698792,"10/20/2022 8:07:33 PM","10/23/2022 1:33:17 PM",521698,1765,"Circulatory System_790v3",0
698793,"10/20/2022 8:11:26 PM","10/20/2022 8:11:26 PM",523466,1767,"CPR & Emergency Preparedness_790v3",70
698794,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",523904,1294,"Business Practices_750v2",100
698795,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",520302,1294,"Business Practices_750v2",100
698796,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",521961,1294,"Business Practices_750v2",100
698797,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",522832,1294,"Business Practices_750v2",94
698798,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",521977,1294,"Business Practices_750v2",100
698799,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",524210,1294,"Business Practices_750v2",99
698800,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",519466,1294,"Business Practices_750v2",100
698801,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",519954,1294,"Business Practices_750v2",97
698802,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",521824,1294,"Business Practices_750v2",74
698803,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",521668,1294,"Business Practices_750v2",81
698804,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",516028,1294,"Business Practices_750v2",100
698805,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",524180,1294,"Business Practices_750v2",96
698806,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",519976,1294,"Business Practices_750v2",100
698807,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",521814,1294,"Business Practices_750v2",97
698808,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",518536,1294,"Business Practices_750v2",83
698809,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",524074,1294,"Business Practices_750v2",90
698810,"10/21/2022 8:21:20 AM","10/21/2022 8:21:20 AM",523768,1294,"Business Practices_750v2",96
698811,"10/21/2022 8:21:44 AM","11/14/2022 11:57:27 AM",519362,1294,"Business Practices_750v2",97
698812,"10/21/2022 8:22:02 AM","12/8/2022 3:58:20 PM",515478,1294,"Business Practices_750v2",85
698813,"10/21/2022 8:26:01 AM","10/21/2022 8:26:01 AM",518199,1744,"MBLEx Prep_750v2",100
698814,"10/21/2022 8:26:01 AM","10/21/2022 8:26:01 AM",518637,1744,"MBLEx Prep_750v2",100
698815,"10/21/2022 8:26:01 AM","10/21/2022 8:26:01 AM",515675,1744,"MBLEx Prep_750v2",100
698816,"10/21/2022 8:26:01 AM","10/21/2022 8:26:01 AM",516891,1744,"MBLEx Prep_750v2",100
698817,"10/21/2022 8:26:01 AM","10/21/2022 8:26:01 AM",155685,1744,"MBLEx Prep_750v2",100
698818,"10/21/2022 8:26:01 AM","10/21/2022 8:26:01 AM",515814,1744,"MBLEx Prep_750v2",100
698819,"10/21/2022 8:26:01 AM","10/21/2022 8:26:01 AM",520160,1744,"MBLEx Prep_750v2",100
698820,"10/21/2022 8:26:01 AM","10/21/2022 8:26:01 AM",518366,1744,"MBLEx Prep_750v2",100
698821,"10/21/2022 9:04:06 AM","10/21/2022 9:04:06 AM",519248,1677,"CPR_750v2",100
698822,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",523904,1674,"Sports Massage_750v2",95
698823,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",520302,1674,"Sports Massage_750v2",99
698824,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",521961,1674,"Sports Massage_750v2",98
698825,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",522832,1674,"Sports Massage_750v2",87
698826,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",521977,1674,"Sports Massage_750v2",97
698827,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",524210,1674,"Sports Massage_750v2",92
698828,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",519466,1674,"Sports Massage_750v2",95
698829,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",519954,1674,"Sports Massage_750v2",81
698830,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",521824,1674,"Sports Massage_750v2",94
698831,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",521668,1674,"Sports Massage_750v2",87
698832,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",516028,1674,"Sports Massage_750v2",98
698833,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",524180,1674,"Sports Massage_750v2",95
698834,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",519976,1674,"Sports Massage_750v2",99
698835,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",521814,1674,"Sports Massage_750v2",95
698836,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",518536,1674,"Sports Massage_750v2",85
698837,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",524074,1674,"Sports Massage_750v2",91
698838,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",519362,1674,"Sports Massage_750v2",76
698839,"10/21/2022 9:25:17 AM","10/21/2022 9:25:17 AM",523768,1674,"Sports Massage_750v2",98
698840,"10/21/2022 9:25:45 AM","12/8/2022 3:56:49 PM",515478,1674,"Sports Massage_750v2",83
698841,"10/21/2022 9:26:28 AM","10/21/2022 9:26:28 AM",518290,1674,"Sports Massage_750v2",97
698842,"10/21/2022 9:26:28 AM","10/21/2022 9:26:28 AM",520247,1674,"Sports Massage_750v2",95
698843,"10/21/2022 9:26:28 AM","10/21/2022 9:26:28 AM",523540,1674,"Sports Massage_750v2",97
698844,"10/21/2022 9:26:28 AM","10/21/2022 9:26:28 AM",520185,1674,"Sports Massage_750v2",99
698845,"10/21/2022 9:26:28 AM","10/21/2022 9:26:28 AM",524047,1674,"Sports Massage_750v2",86
698846,"10/21/2022 9:26:28 AM","10/21/2022 9:26:28 AM",523946,1674,"Sports Massage_750v2",99
698847,"10/21/2022 9:26:28 AM","10/21/2022 9:26:28 AM",523631,1674,"Sports Massage_750v2",94
698848,"10/21/2022 9:26:28 AM","10/21/2022 9:26:28 AM",519759,1674,"Sports Massage_750v2",97
698849,"10/21/2022 9:26:28 AM","10/21/2022 9:26:28 AM",523317,1674,"Sports Massage_750v2",96
698850,"10/21/2022 9:26:28 AM","10/21/2022 9:26:28 AM",522234,1674,"Sports Massage_750v2",98
698851,"10/21/2022 10:38:25 PM","10/21/2022 10:38:25 PM",523845,1385,"Kinetic Anatomy_750v2",92
698852,"10/21/2022 10:38:25 PM","10/21/2022 10:38:25 PM",522168,1385,"Kinetic Anatomy_750v2",96
698853,"10/21/2022 10:38:25 PM","10/21/2022 10:38:25 PM",520239,1385,"Kinetic Anatomy_750v2",100
698854,"10/21/2022 10:38:26 PM","10/21/2022 10:38:26 PM",524394,1385,"Kinetic Anatomy_750v2",99
698855,"10/21/2022 10:38:26 PM","10/21/2022 10:38:26 PM",515253,1385,"Kinetic Anatomy_750v2",91
698856,"10/21/2022 10:38:26 PM","10/21/2022 10:38:26 PM",520019,1385,"Kinetic Anatomy_750v2",85
698857,"10/21/2022 10:38:26 PM","10/21/2022 10:38:26 PM",522748,1385,"Kinetic Anatomy_750v2",99
698858,"10/21/2022 10:38:26 PM","10/21/2022 10:38:26 PM",521737,1385,"Kinetic Anatomy_750v2",92
698859,"10/21/2022 10:38:26 PM","10/21/2022 10:38:26 PM",519829,1385,"Kinetic Anatomy_750v2",98
698860,"10/21/2022 10:38:26 PM","10/21/2022 10:38:26 PM",524166,1385,"Kinetic Anatomy_750v2",84
698861,"10/21/2022 10:38:26 PM","10/21/2022 10:38:26 PM",521863,1385,"Kinetic Anatomy_750v2",93
698862,"10/21/2022 10:38:26 PM","10/21/2022 10:38:26 PM",520300,1385,"Kinetic Anatomy_750v2",97
698863,"10/21/2022 10:38:26 PM","10/21/2022 10:38:26 PM",521985,1385,"Kinetic Anatomy_750v2",96
698864,"10/22/2022 8:54:27 AM","10/22/2022 8:54:27 AM",526612,1702,"Business Practices_1124v3",100
698865,"10/22/2022 8:54:47 AM","10/22/2022 8:54:47 AM",526612,1705,"Health Behavior Theory_1124v3",100
698866,"10/23/2022 12:47:04 PM","10/23/2022 12:47:04 PM",515814,1731,"Joint & Stretch_750v2",98
698867,"10/23/2022 12:50:09 PM","10/23/2022 12:50:09 PM",518199,1677,"CPR_750v2",100
698868,"10/23/2022 12:50:09 PM","10/23/2022 12:50:09 PM",518637,1677,"CPR_750v2",100
698869,"10/23/2022 12:50:09 PM","10/23/2022 12:50:09 PM",515675,1677,"CPR_750v2",100
698870,"10/23/2022 12:50:09 PM","10/23/2022 12:50:09 PM",516891,1677,"CPR_750v2",100
698871,"10/23/2022 12:50:09 PM","10/23/2022 12:50:09 PM",515814,1677,"CPR_750v2",100
698872,"10/23/2022 12:50:09 PM","10/23/2022 12:50:09 PM",518366,1677,"CPR_750v2",100
698873,"10/23/2022 12:59:14 PM","10/23/2022 12:59:14 PM",524663,1741,"Basic Swedish Massage B_750v2",82
698874,"10/23/2022 12:59:14 PM","10/23/2022 12:59:14 PM",524032,1741,"Basic Swedish Massage B_750v2",98
698875,"10/23/2022 12:59:14 PM","10/23/2022 12:59:14 PM",524316,1741,"Basic Swedish Massage B_750v2",89
698876,"10/23/2022 12:59:14 PM","10/23/2022 12:59:14 PM",524986,1741,"Basic Swedish Massage B_750v2",94
698877,"10/23/2022 1:00:22 PM","10/23/2022 1:00:22 PM",524032,1719,"Assessment & Documentation Skills_750v2",99
698878,"10/23/2022 1:00:22 PM","10/23/2022 1:00:22 PM",524316,1719,"Assessment & Documentation Skills_750v2",91
698879,"10/23/2022 1:00:22 PM","10/23/2022 1:00:22 PM",524986,1719,"Assessment & Documentation Skills_750v2",100
698880,"10/23/2022 1:00:42 PM","10/23/2022 1:00:42 PM",524663,1719,"Assessment & Documentation Skills_750v2",21
698881,"10/23/2022 1:09:11 PM","10/23/2022 1:09:11 PM",525550,1274,"Anatomy & Physiology 1A_750v2",98
698882,"10/23/2022 1:09:11 PM","10/23/2022 1:09:11 PM",525069,1274,"Anatomy & Physiology 1A_750v2",96
698883,"10/23/2022 1:09:11 PM","10/23/2022 1:09:11 PM",511148,1274,"Anatomy & Physiology 1A_750v2",95
698884,"10/23/2022 1:09:29 PM","10/23/2022 1:09:29 PM",524403,1274,"Anatomy & Physiology 1A_750v2",42
698885,"10/23/2022 1:24:44 PM","10/23/2022 1:24:44 PM",525747,1679,"Introduction to Nutrition 1_1124v3",97
698886,"10/23/2022 1:24:44 PM","10/23/2022 1:24:44 PM",525786,1679,"Introduction to Nutrition 1_1124v3",81
698887,"10/23/2022 1:24:44 PM","10/23/2022 1:24:44 PM",524952,1679,"Introduction to Nutrition 1_1124v3",97
698888,"10/23/2022 1:24:44 PM","10/23/2022 1:24:44 PM",526104,1679,"Introduction to Nutrition 1_1124v3",96
698889,"10/23/2022 1:24:44 PM","10/23/2022 1:24:44 PM",523720,1679,"Introduction to Nutrition 1_1124v3",95
698890,"10/23/2022 1:24:44 PM","10/23/2022 1:24:44 PM",525307,1679,"Introduction to Nutrition 1_1124v3",76
698891,"10/23/2022 1:26:27 PM","10/23/2022 1:26:27 PM",157236,1697,"Corrective Exercise 1_1124v3",97
698892,"10/23/2022 1:26:27 PM","10/23/2022 1:26:27 PM",522752,1697,"Corrective Exercise 1_1124v3",74
698893,"10/23/2022 1:26:27 PM","10/23/2022 1:26:27 PM",518390,1697,"Corrective Exercise 1_1124v3",97
698894,"10/23/2022 1:26:27 PM","10/23/2022 1:26:27 PM",519603,1697,"Corrective Exercise 1_1124v3",94
698895,"10/23/2022 1:26:27 PM","10/23/2022 1:26:27 PM",518908,1697,"Corrective Exercise 1_1124v3",95
698896,"10/23/2022 1:26:27 PM","10/23/2022 1:26:27 PM",516512,1697,"Corrective Exercise 1_1124v3",95
698897,"10/23/2022 1:26:27 PM","10/23/2022 1:26:27 PM",515566,1697,"Corrective Exercise 1_1124v3",95
698898,"10/23/2022 1:26:27 PM","10/23/2022 1:26:27 PM",513160,1697,"Corrective Exercise 1_1124v3",92
698899,"10/23/2022 1:26:27 PM","10/23/2022 1:26:27 PM",520169,1697,"Corrective Exercise 1_1124v3",94
698900,"10/23/2022 5:41:34 PM","10/23/2022 5:41:34 PM",521380,1767,"CPR & Emergency Preparedness_790v3",90
698901,"10/24/2022 8:44:41 AM","10/24/2022 8:44:41 AM",519632,1798,"Business Practices_800v3",92
698902,"10/24/2022 8:44:41 AM","10/24/2022 8:44:41 AM",522811,1798,"Business Practices_800v3",97
698903,"10/24/2022 8:44:41 AM","10/24/2022 8:44:41 AM",522840,1798,"Business Practices_800v3",100
698904,"10/24/2022 8:44:41 AM","10/24/2022 8:44:41 AM",522509,1798,"Business Practices_800v3",96
698905,"10/24/2022 8:44:41 AM","10/24/2022 8:44:41 AM",522638,1798,"Business Practices_800v3",85
698906,"10/24/2022 8:44:41 AM","10/24/2022 8:44:41 AM",521850,1798,"Business Practices_800v3",92
698907,"10/24/2022 8:44:41 AM","10/24/2022 8:44:41 AM",523157,1798,"Business Practices_800v3",89
698908,"10/24/2022 8:45:36 AM","10/24/2022 8:45:36 AM",519632,1800,"Special Populations Massage_800v3",78
698909,"10/24/2022 8:45:36 AM","10/24/2022 8:45:36 AM",522811,1800,"Special Populations Massage_800v3",93
698910,"10/24/2022 8:45:36 AM","10/24/2022 8:45:36 AM",522840,1800,"Special Populations Massage_800v3",98
698911,"10/24/2022 8:45:36 AM","10/24/2022 8:45:36 AM",522509,1800,"Special Populations Massage_800v3",97
698912,"10/24/2022 8:45:36 AM","10/24/2022 8:45:36 AM",522638,1800,"Special Populations Massage_800v3",85
698913,"10/24/2022 8:45:36 AM","10/24/2022 8:45:36 AM",521850,1800,"Special Populations Massage_800v3",86
698914,"10/24/2022 8:45:36 AM","10/24/2022 8:45:36 AM",523157,1800,"Special Populations Massage_800v3",90
698915,"10/24/2022 9:27:18 AM","10/24/2022 9:27:18 AM",519610,1719,"Assessment & Documentation Skills_750v2",96
698916,"10/24/2022 9:27:18 AM","10/24/2022 9:27:18 AM",524875,1719,"Assessment & Documentation Skills_750v2",100
698917,"10/24/2022 9:27:18 AM","10/24/2022 9:27:18 AM",523392,1719,"Assessment & Documentation Skills_750v2",100
698918,"10/24/2022 9:27:18 AM","10/24/2022 9:27:18 AM",524885,1719,"Assessment & Documentation Skills_750v2",93
698919,"10/24/2022 9:27:18 AM","10/24/2022 9:27:18 AM",523138,1719,"Assessment & Documentation Skills_750v2",100
698920,"10/24/2022 9:27:18 AM","10/24/2022 9:27:18 AM",524568,1719,"Assessment & Documentation Skills_750v2",100
698921,"10/24/2022 9:27:18 AM","10/24/2022 9:27:18 AM",521843,1719,"Assessment & Documentation Skills_750v2",100
698922,"10/24/2022 9:27:18 AM","10/24/2022 9:27:18 AM",524185,1719,"Assessment & Documentation Skills_750v2",96
698923,"10/24/2022 9:27:18 AM","10/24/2022 9:27:18 AM",525424,1719,"Assessment & Documentation Skills_750v2",100
698924,"10/24/2022 9:27:18 AM","10/24/2022 9:27:18 AM",523555,1719,"Assessment & Documentation Skills_750v2",100
698925,"10/24/2022 10:10:34 AM","10/24/2022 10:10:34 AM",518258,1810,"Clinical Internship (8)_1104v3",100
698926,"10/24/2022 10:16:34 AM","10/24/2022 10:16:34 AM",519632,1796,"Ethics & Professionalism_800v3",95
698927,"10/24/2022 12:18:20 PM","10/24/2022 12:18:20 PM",519425,1767,"CPR & Emergency Preparedness_790v3",84
698928,"10/24/2022 5:34:02 PM","10/24/2022 5:34:02 PM",513550,1732,"Special Populations Massage_750v2",99
698929,"10/24/2022 5:34:02 PM","10/24/2022 5:34:02 PM",521445,1732,"Special Populations Massage_750v2",99
698930,"10/24/2022 5:34:02 PM","10/24/2022 5:34:02 PM",519418,1732,"Special Populations Massage_750v2",99
698931,"10/24/2022 5:34:02 PM","10/24/2022 5:34:02 PM",520278,1732,"Special Populations Massage_750v2",99
698932,"10/25/2022 8:15:05 AM","10/25/2022 8:15:05 AM",513452,1814,"Clinical Internship (9)_1104v3",100
698933,"10/25/2022 8:15:13 AM","10/25/2022 8:15:13 AM",515238,1814,"Clinical Internship (9)_1104v3",100
698934,"10/25/2022 8:15:22 AM","10/25/2022 8:15:22 AM",516152,1814,"Clinical Internship (9)_1104v3",100
698935,"10/25/2022 8:16:06 AM","10/25/2022 8:16:06 AM",519987,1810,"Clinical Internship (8)_1104v3",100
698936,"10/25/2022 8:18:37 AM","10/25/2022 8:18:37 AM",514622,1806,"Clinical Internship (7)_1104v3",100
698937,"10/25/2022 8:18:44 AM","10/25/2022 8:18:44 AM",516927,1806,"Clinical Internship (7)_1104v3",100
698938,"10/25/2022 8:18:51 AM","10/25/2022 8:18:51 AM",514773,1806,"Clinical Internship (7)_1104v3",100
698939,"10/25/2022 8:18:59 AM","10/25/2022 8:18:59 AM",515903,1806,"Clinical Internship (7)_1104v3",100
698940,"10/25/2022 8:19:07 AM","10/25/2022 8:19:07 AM",515238,1806,"Clinical Internship (7)_1104v3",100
698941,"10/25/2022 8:19:50 AM","10/25/2022 8:19:50 AM",518927,1806,"Clinical Internship (7)_1104v3",100
698942,"10/25/2022 8:19:57 AM","10/25/2022 8:19:57 AM",523816,1806,"Clinical Internship (7)_1104v3",100
698943,"10/25/2022 8:20:05 AM","10/25/2022 8:20:05 AM",516152,1806,"Clinical Internship (7)_1104v3",100
698944,"10/25/2022 8:24:07 AM","10/25/2022 8:24:07 AM",513452,1813,"Oncology Massage_1104v3",89
698945,"10/25/2022 8:24:26 AM","10/25/2022 8:24:26 AM",515238,1813,"Oncology Massage_1104v3",78
698946,"10/25/2022 8:24:33 AM","10/25/2022 8:24:33 AM",516152,1813,"Oncology Massage_1104v3",100
698947,"10/25/2022 11:33:00 AM","10/25/2022 11:33:00 AM",518927,1809,"Eastern Bodywork Techniques_1104v3",90
698948,"10/25/2022 11:33:08 AM","10/25/2022 11:33:08 AM",514773,1809,"Eastern Bodywork Techniques_1104v3",96
698949,"10/25/2022 1:21:57 PM","10/25/2022 1:21:57 PM",156813,1337,"Eastern Movement Therapies_750v2",98
698950,"10/25/2022 1:21:57 PM","10/25/2022 1:21:57 PM",522020,1337,"Eastern Movement Therapies_750v2",98
698951,"10/25/2022 1:21:57 PM","10/25/2022 1:21:57 PM",523234,1337,"Eastern Movement Therapies_750v2",93
698952,"10/25/2022 1:21:57 PM","10/25/2022 1:21:57 PM",522262,1337,"Eastern Movement Therapies_750v2",100
698953,"10/25/2022 1:21:57 PM","10/25/2022 1:21:57 PM",522952,1337,"Eastern Movement Therapies_750v2",99
698954,"10/25/2022 1:21:57 PM","10/25/2022 1:21:57 PM",523271,1337,"Eastern Movement Therapies_750v2",100
698955,"10/25/2022 5:16:24 PM","10/25/2022 5:16:24 PM",520305,1804,"Spa Treatments_1104v3",92
698956,"10/25/2022 5:16:34 PM","10/25/2022 5:16:34 PM",515886,1804,"Spa Treatments_1104v3",100
698957,"10/25/2022 7:59:39 PM","10/25/2022 7:59:39 PM",519852,1767,"CPR & Emergency Preparedness_790v3",97
698958,"10/25/2022 8:00:02 PM","10/25/2022 8:00:02 PM",520119,1767,"CPR & Emergency Preparedness_790v3",97
698959,"10/25/2022 8:00:41 PM","10/25/2022 8:00:41 PM",518460,1767,"CPR & Emergency Preparedness_790v3",100
698960,"10/25/2022 8:01:17 PM","10/25/2022 8:01:17 PM",519005,1767,"CPR & Emergency Preparedness_790v3",100
698961,"10/25/2022 8:02:10 PM","10/25/2022 8:02:10 PM",524801,1767,"CPR & Emergency Preparedness_790v3",73
698962,"10/25/2022 8:02:49 PM","10/25/2022 8:02:49 PM",523822,1767,"CPR & Emergency Preparedness_790v3",100
698963,"10/25/2022 8:03:16 PM","10/25/2022 8:03:16 PM",523192,1767,"CPR & Emergency Preparedness_790v3",90
698964,"10/25/2022 8:03:53 PM","10/25/2022 8:03:53 PM",521698,1767,"CPR & Emergency Preparedness_790v3",0
698965,"10/26/2022 10:25:19 AM","10/26/2022 10:25:19 AM",525421,1289,"Basic Swedish Massage A_750v2",92
698966,"10/26/2022 10:25:19 AM","10/26/2022 10:25:19 AM",515401,1289,"Basic Swedish Massage A_750v2",85
698967,"10/26/2022 10:25:19 AM","10/26/2022 10:25:19 AM",522893,1289,"Basic Swedish Massage A_750v2",98
